"business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","vendor_price","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","slug","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"newazenterprise","Laptop Cooler RGB NC20","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"4,000.00৳","0","","laptop-cooler-rgb-nc20-deshibazaarbd---20-1639055364-1639055364-61b20004b4461.webp","laptop-cooler-rgb-nc20-deshibazaarbd---20-1639055364-1639055364-61b20004b4461.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired Headset EG2","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"1,650.00৳","0","","wired-headset-eg2-deshibazaarbd---50-1639055366-1639055366-61b200066e716.webp","wired-headset-eg2-deshibazaarbd---50-1639055366-1639055366-61b200066e716.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired Headset EG1","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"1,450.00৳","0","","wired-headset-eg1-deshibazaarbd---49-1639055366-1639055366-61b2000661ffe.webp","wired-headset-eg1-deshibazaarbd---49-1639055366-1639055366-61b2000661ffe.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Blutooth TWS Earphones TX-1","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"3,200.00৳","0","","blutooth-tws-earphones-tx-1-deshibazaarbd---9-1639055364-1639055364-61b2000425a1a.webp","blutooth-tws-earphones-tx-1-deshibazaarbd---9-1639055364-1639055364-61b2000425a1a.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Blutooth TWS Earphones TX-1 PRO","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"4,800.00৳","0","","blutooth-tws-earphones-tx-1-pro-deshibazaarbd---8-1639055364-1639055364-61b2000417c1b.webp","blutooth-tws-earphones-tx-1-pro-deshibazaarbd---8-1639055364-1639055364-61b2000417c1b.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Blutooth Headphone WH01","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"4,300.00৳","0","","blutooth-headphone-wh01-deshibazaarbd---5-1639055363-1639055363-61b20003dcf1d.webp","blutooth-headphone-wh01-deshibazaarbd---5-1639055363-1639055363-61b20003dcf1d.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Blutooth Earphones WN01","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"2,800.00৳","0","","blutooth-earphones-wn01-deshibazaarbd---4-1639055363-1639055363-61b20003ce84b.webp","blutooth-earphones-wn01-deshibazaarbd---4-1639055363-1639055363-61b20003ce84b.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired Headphone HQ52","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"1,450.00৳","0","","wired-headphone-hq52-deshibazaarbd---39-1639055365-1639055365-61b20005ceb8f.webp","wired-headphone-hq52-deshibazaarbd---39-1639055365-1639055365-61b20005ceb8f.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired Headphone HQ52S","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"1,500.00৳","0","","wired-headphone-hq52s-deshibazaarbd---40-1639055365-1639055365-61b20005db3fe.webp","wired-headphone-hq52s-deshibazaarbd---40-1639055365-1639055365-61b20005db3fe.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired 7.1 Headphones HG11 BLACK","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"3,300.00৳","0","","wired-71-headphones-hg11-black-deshibazaarbd---21-1639055364-1639055364-61b20004c4d12.webp","wired-71-headphones-hg11-black-deshibazaarbd---21-1639055364-1639055364-61b20004c4d12.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired 7.1 Headphones HG11 SPACE EDITION","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"3,400.00৳","0","","wired-71-headphones-hg11-space-edition-deshibazaarbd---24-1639055364-1639055364-61b20004eef85.webp","wired-71-headphones-hg11-space-edition-deshibazaarbd---24-1639055364-1639055364-61b20004eef85.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired 7.1 Headphones HG11 SAKURA EDITION","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"3,400.00৳","0","","wired-71-headphones-hg11-sakura-edition-deshibazaarbd---23-1639055364-1639055364-61b20004e15a4.webp","wired-71-headphones-hg11-sakura-edition-deshibazaarbd---23-1639055364-1639055364-61b20004e15a4.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired 7.1 Headphones HG11 PRO","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"3,500.00৳","0","","wired-71-headphones-hg11-pro-deshibazaarbd---22-1639055364-1639055364-61b20004d42db.webp","wired-71-headphones-hg11-pro-deshibazaarbd---22-1639055364-1639055364-61b20004d42db.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","EARCUP HG11 EARCUP","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"600.00৳","0","","earcup-hg11-earcup-deshibazaarbd---10-1639055364-1639055364-61b20004342f7.webp","earcup-hg11-earcup-deshibazaarbd---10-1639055364-1639055364-61b20004342f7.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Fantech Wired Headset HG13","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"1,580.00৳","0","","fantech-wired-headset-hg13-deshibazaarbd---11-1639055364-1639055364-61b2000443f36.webp","fantech-wired-headset-hg13-deshibazaarbd---11-1639055364-1639055364-61b2000443f36.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired 7.1 Headphones HG16S","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"2,800.00৳","0","","wired-71-headphones-hg16s-deshibazaarbd---25-1639055365-1639055365-61b200050b67f.webp","wired-71-headphones-hg16s-deshibazaarbd---25-1639055365-1639055365-61b200050b67f.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Fantech Wired Headset HG17s BLACK","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"1,400.00৳","0","","fantech-wired-headset-hg17s-black-deshibazaarbd---12-1639055364-1639055364-61b2000451b68.webp","fantech-wired-headset-hg17s-black-deshibazaarbd---12-1639055364-1639055364-61b2000451b68.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired Headphone HG17s SPACE EDITION","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"1,600.00৳","0","","wired-headphone-hg17s-space-edition-deshibazaarbd---36-1639055365-1639055365-61b20005a4234.webp","wired-headphone-hg17s-space-edition-deshibazaarbd---36-1639055365-1639055365-61b20005a4234.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired Headphone HG19","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"2,200.00৳","0","","wired-headphone-hg19-deshibazaarbd---37-1639055365-1639055365-61b20005b30f9.webp","wired-headphone-hg19-deshibazaarbd---37-1639055365-1639055365-61b20005b30f9.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired Headphone HG20 BLACK","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"1,950.00৳","0","","wired-headphone-hg20-black-deshibazaarbd---38-1639055365-1639055365-61b20005c14d3.webp","wired-headphone-hg20-black-deshibazaarbd---38-1639055365-1639055365-61b20005c14d3.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired 7.1 Headphones HG21","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"3,400.00৳","0","","wired-71-headphones-hg21-deshibazaarbd---26-1639055365-1639055365-61b2000518031.webp","wired-71-headphones-hg21-deshibazaarbd---26-1639055365-1639055365-61b2000518031.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired 7.1 Headphones HG22","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"3,450.00৳","0","","wired-71-headphones-hg22-deshibazaarbd---27-1639055365-1639055365-61b2000525a60.webp","wired-71-headphones-hg22-deshibazaarbd---27-1639055365-1639055365-61b2000525a60.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired 7.1 Headphones HG23","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"3,200.00৳","0","","wired-71-headphones-hg23-deshibazaarbd---28-1639055365-1639055365-61b2000533848.webp","wired-71-headphones-hg23-deshibazaarbd---28-1639055365-1639055365-61b2000533848.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired 7.1 Headphones HG24","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"2,100.00৳","0","","wired-71-headphones-hg24-deshibazaarbd---29-1639055365-1639055365-61b20005404fb.webp","wired-71-headphones-hg24-deshibazaarbd---29-1639055365-1639055365-61b20005404fb.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
"newazenterprise","Wired Headphone MH82","Piece","1","fantech","electronic-accessori","mobile-accessories","",,"2,800.00৳","0","","wired-headphone-mh82-deshibazaarbd---41-1639055365-1639055365-61b20005e8480.webp","wired-headphone-mh82-deshibazaarbd---41-1639055365-1639055365-61b20005e8480.webp","","electronic-accessori,mobile-accessories","3",,"","10080","active","1","10","","","","","","","",""
