"business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","vendor_price","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","slug","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"partexbeverageltd","RC Lemon (1ltr)","Piece","12","rc","groceries","beverages","soft-drinks","530","600","0","","rc-lemon-1ltr-deshibazaarbd---68-1641197129-1641197129-61d2ae49e3aed.webp","rc-lemon-1ltr-deshibazaarbd---68-1641197129-1641197129-61d2ae49e3aed.webp","","","5","","","","active","1","50","<p>Product Type:Soft Drinks  </p>
<p>RC Lemon-1000ml  </p>
<p>Brand:RC  </p>
<p>Net weight:1000ml</p>","","","","","","",""
"partexbeverageltd","RC Upper -10 (1ltr)","Piece","12","rc","groceries","beverages","soft-drinks","440","540","0","","rc-upper-10-1ltr-deshibazaarbd---70-1641197130-1641197130-61d2ae4a85a8c.webp","rc-upper-10-1ltr-deshibazaarbd---70-1641197130-1641197130-61d2ae4a85a8c.webp","","","5","","","","active","1","50","<ul>
  <li>Brand: Upper-10</li>
  <li>Product Type: Lime Soft Drinks</li>
  <li>Size: 1000ml</li>
  <li>Caffeine-free drink lemon-lime soft drink</li>
  <li>Mind Refreshing Drink</li>
  <li>Refreshing Soft Drink</li>
</ul>","","","","","","",""
"partexbeverageltd","RC Orange (1ltr)","Piece","6","rc","groceries","beverages","soft-drinks","225","300","0","","rc-orange-1ltr-deshibazaarbd---69-1641197130-1641197130-61d2ae4a3f991.webp","rc-orange-1ltr-deshibazaarbd---69-1641197130-1641197130-61d2ae4a3f991.webp","","","5","","","","active","1","50","<ul>
  <li>Brand: RC Orange</li>
  <li>Product Type: Soft Drinks</li>
  <li>Size: 1ltr</li>
  <li>Mind Refreshing Drink</li>
  <li>Refreshing Soft Drink</li>
</ul>","","","","","","",""
"partexbeverageltd","RC Cola-10 2 Ltr","Piece","6","rc","groceries","beverages","soft-drinks","350","420","0","","rc-cola-10-2-ltr-deshibazaarbd---67-1641197129-1641197129-61d2ae4999bd3.webp","rc-cola-10-2-ltr-deshibazaarbd---67-1641197129-1641197129-61d2ae4999bd3.webp","","","5","","","","active","1","50","<table border=""0"" cellspacing=""0"" cellpadding=""2"">
  <tbody>
    <tr>
      <td colspan=""3"" bgcolor=""DFDFDF"">RC Cola 2 Liter</td>
    </tr>
    <tr bgcolor=""CCCCCC"">
      <td>Size</td>
      <td></td>
      <td>Color</td>
      <td colspan=""2"" align=""left"">Weight</td>
    </tr>
  </tbody>
</table>","","","","","","",""
"partexbeverageltd","RC  Club Soda 500ml","Piece","24","rc","groceries","beverages","soft-drinks","610","720","0","","rc-club-soda-500ml-deshibazaarbd---66-1641197129-1641197129-61d2ae494d05e.webp","rc-club-soda-500ml-deshibazaarbd---66-1641197129-1641197129-61d2ae494d05e.webp","","","5","","","","active","1","50","<p>Royal Crown Club Soda 500ml<br />
  Brand: Olympic Industries LTD.<br />
Net weight: 500ml</p>","","","","","","",""
"nafisfood","Premium Almond 100gm","Piece","1","nafis-food","groceries","snacks-and-instant-food","popcorn-and-nuts","130","98","0","","premium-almond-100gm-deshibazaarbd---44-1641197123-1641197123-61d2ae430f34a.webp","premium-almond-100gm-deshibazaarbd---44-1641197123-1641197123-61d2ae430f34a.webp","","","5","","","","active","1","50","<ul>
  <li>Product: Almond</li>
  <li>Net Weight: 100gm</li>
  <li>Brand: Nafis Food</li>
  <li>Origin: USA</li>
  <li>Premium Quality</li>
  <li>Pure &amp; Fresh</li>
  <li>Delicious</li>
  <li>Ready to use</li>
</ul>","","","","","","",""
"nafisfood","Premium Almond 250gm","Piece","2","nafis-food","groceries","snacks-and-instant-food","popcorn-and-nuts","310","238","0","","premium-almond-250gm-deshibazaarbd---45-1641197123-1641197123-61d2ae435ce91.webp","premium-almond-250gm-deshibazaarbd---45-1641197123-1641197123-61d2ae435ce91.webp","","","5","","","","active","1","50","<ul>
  <li>Premium Almond 250gm.</li>
  <li>Product Type: Almond.</li>
  <li>Weight: 250gm.</li>
  <li>Pure &amp; Fresh &amp; Delicious.</li>
  <li>Premium quality product.</li>
</ul>","","","","","","",""
"nafisfood","Premium Almond 500gm","Piece","3","nafis-food","groceries","snacks-and-instant-food","popcorn-and-nuts","550","426","0","","premium-almond-500gm-deshibazaarbd---46-1641197123-1641197123-61d2ae43a6c0a.webp","premium-almond-500gm-deshibazaarbd---46-1641197123-1641197123-61d2ae43a6c0a.webp","","","5","","","","active","1","50","<ul>
  <li>Organic Premium Almond - 500gm.</li>
  <li>Product Name: Almond.</li>
  <li>Net Weight: 500gm.</li>
  <li>Origin: USA.</li>
  <li>Premium Quality.</li>
  <li>Pure &amp; Fresh.</li>
  <li>Delicious.</li>
  <li>Organic.</li>
  <li>Ready to use.</li>
  <li>It helps to improve hair, skin, and brain.</li>
</ul>","","","","","","",""
"nafisfood","Premium Almond 1kg","Piece","4","nafis-food","groceries","snacks-and-instant-food","popcorn-and-nuts","950","754","0","","premium-almond-1kg-deshibazaarbd---43-1641197122-1641197122-61d2ae42c5a61.webp","premium-almond-1kg-deshibazaarbd---43-1641197122-1641197122-61d2ae42c5a61.webp","","","5","","","","active","1","50","<p>Brand: Nafis Food</p>
<p>Weight: 1kg</p>
<p>Flavour: Almond</p>","","","","","","",""
"nafisfood","Premium Cashew Nuts 100gm","Piece","5","nafis-food","groceries","snacks-and-instant-food","popcorn-and-nuts","170","123","0","","premium-cashew-nuts-100gm-deshibazaarbd---49-1641197124-1641197124-61d2ae4492115.webp","premium-cashew-nuts-100gm-deshibazaarbd---49-1641197124-1641197124-61d2ae4492115.webp","","","5","","","","active","1","50","<ul>
  <li>Premium Grade Cashew Nut (Kaju Badam) - 100gm.</li>
  <li>Product Type: Cashew Nut.</li>
  <li>Weight: 100gm.</li>
  <li>A premiqum quality product.</li>
  <li>Adulterated free.</li>
</ul>","","","","","","",""
